LNR
0.024,0.143,0.167,0.19,0.214,0.5,0.857,0.881,0.929,0.952,1.071,1.119,1.262,1.548,1.548,1.595,1.762,2.119,2.571,3.714

SVR
0.024,0.048,0.071,0.071,0.071,0.071,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.119,0.119,0.119,0.119,0.143,0.167

RFT
0.024,0.071,0.071,0.095,0.119,0.167,0.19,0.214,0.214,0.214,0.286,0.286,0.31,0.31,0.429,0.452,0.452,0.452,0.476,1.429

CART
0.119,0.119,0.119,0.143,0.143,0.143,0.19,0.19,0.19,0.19,0.19,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.595,0.595

KNN
0.143,0.19,0.19,0.19,0.238,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.286

DECART
0.095,0.143,0.143,0.143,0.19,0.19,0.238,0.238,0.238,0.262,0.262,0.286,0.286,0.286,0.286,0.286,0.31,0.31,0.357,0.595

RDCART
0.024,0.048,0.095,0.143,0.143,0.167,0.167,0.214,0.238,0.238,0.238,0.262,0.286,0.286,0.286,0.286,0.286,0.31,0.31,0.333

DEKNN
0.143,0.19,0.19,0.19,0.19,0.19,0.238,0.262,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286

RDKNN
0.143,0.19,0.19,0.19,0.214,0.262,0.262,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.31

