LNR
0.097,0.194,0.194,0.194,0.258,0.323,0.355,0.355,0.355,0.355,0.387,0.387,0.387,0.387,0.387,0.419,0.419,0.452,0.452,0.516

SVR
0.355,0.387,0.387,0.419,0.419,0.419,0.419,0.419,0.419,0.452,0.452,0.452,0.452,0.484,0.484,0.484,0.484,0.516,0.548,0.581

RFT
0.0,0.097,0.097,0.129,0.129,0.194,0.258,0.355,0.387,0.387,0.419,0.419,0.452,0.452,0.484,0.484,0.484,0.548,0.581,0.645

CART
0.065,0.258,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.452,0.452,0.452,0.452,0.645,0.645,0.742,0.806,0.806,0.839,0.839

KNN
0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.065,0.065,0.065,0.097,0.097,0.129,0.194,0.323,0.323,0.323,0.387,0.484

DECART
0.452,0.484,0.484,0.548,0.581,0.581,0.581,0.613,0.613,1.452,1.452,1.452,1.452,1.484,1.516,1.516,1.548,1.581,1.581,1.645

RDCART
0.452,0.516,0.548,0.548,0.548,0.548,0.548,0.548,0.581,0.581,0.581,0.613,0.645,0.645,1.452,1.516,1.516,1.548,1.548,1.581

DEKNN
0.032,0.065,0.097,0.161,0.161,0.258,0.355,0.387,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.581

RDKNN
0.032,0.097,0.161,0.161,0.355,0.355,0.419,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.484,0.581,0.581

