LNR
0.091,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273

SVR
0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545

RFT
0.273,0.364,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.636,0.636

CART
0.364,0.364,0.364,0.364,0.455,0.455,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545

KNN
0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.545

DECART
0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.545

RDCART
0.273,0.273,0.364,0.364,0.364,0.364,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.545,0.545

DEKNN
0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.364,0.364,0.364,0.455,0.545

RDKNN
0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.364,0.455,0.455,0.455,0.455,0.455,0.545,0.545

